country,year,iso,region,income_group,gdppccurr,lgdppc,gdpgr,prevgdpgr,gdppcgr,prevgdppcgr,debt,deltadebt,deficit,pbal,inflation,democ,autoc,polity,DEM_polity,durable,xcons,state_fail,cl,pr,fh_status,DEM_fh,fh_score,uds_mean,legis_frac,parliaresp,legiseff,system,execlcr,allhouse,oppmajh,oppmajs,legelec,exelec,liec,eiec,housesys,sensys,cpds,eu,cab_right,cab_cent,cab_left,cab_leaning,party_right,party_cent,party_left,womenpar,inscons,fed,pres,repres,bic,kaopen,openc,interest,unemp,sstran,postfisc_gini
Mali,1992,MLI,Sub-Saharan Africa,Low income,319.191412,5.76579096,-3.21866249,11.74520379,-5.57317958,9.325932117,NA,NA,NA,NA,0.738816824,0.7,0,0.85,1,0,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.401487683,0.5532,2,2,0,NA,NA,0,NA,1,1,0,0.166666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,1993,MLI,Sub-Saharan Africa,Low income,309.515078,5.735006808,3.172168177,-3.21866249,0.484403409,-5.57317958,NA,NA,NA,NA,3.235094155,0.7,0,0.85,1,1,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.403666191,0.5532,2,2,0,NA,1,0,NA,0,0,1,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,1994,MLI,Sub-Saharan Africa,Low income,222.5767979,5.405272201,3.779934051,3.172168177,1.029229917,0.484403409,NA,NA,NA,NA,39.56235191,0.7,0,0.85,1,2,0.666666667,0,0.5,0.833333333,0.5,0,0.666666667,0.353855809,0.5532,2,2,0,NA,1,0,NA,0,0,1,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,1995,MLI,Sub-Saharan Africa,Low income,281.7886811,5.641157432,0.921022398,3.779934051,-1.717102272,1.029229917,NA,NA,NA,NA,15.8089839,0.7,0,0.85,1,3,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.402503565,0.5532,2,2,0,NA,1,0,NA,0,0,1,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,1996,MLI,Sub-Saharan Africa,Low income,282.081344,5.642195483,7.055785404,0.921022398,4.314878559,-1.717102272,NA,NA,NA,NA,-1.652119196,0.7,0,0.85,1,4,0.666666667,0,0.833333333,0.833333333,1,1,0.833333333,0.459747122,0.5532,2,2,0,NA,1,0,NA,0,0,1,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,1997,MLI,Sub-Saharan Africa,Low income,266.668047,5.586004615,4.829024339,7.055785404,2.162366238,4.314878559,NA,NA,NA,NA,5.58019783,0.6,0,0.8,1,5,0.666666667,0,0.666666667,0.666666667,1,1,0.666666667,0.319314582,0.2376,2,2,0,NA,1,0,NA,1,1,1,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,1998,MLI,Sub-Saharan Africa,Low income,281.3221274,5.639500374,7.57166764,4.829024339,4.807557219,2.162366238,NA,NA,NA,NA,1.739575029,0.6,0,0.8,1,6,0.666666667,0,0.666666667,0.666666667,1,1,0.666666667,0.32311401,0.2376,2,2,0,NA,1,0,NA,0,0,0.833333333,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,1999,MLI,Sub-Saharan Africa,Low income,322.53868,5.776223067,5.700943654,7.57166764,2.896901525,4.807557219,NA,NA,NA,NA,16.28604558,0.6,0,0.8,1,7,0.666666667,0,0.666666667,0.666666667,1,1,0.666666667,0.214683395,0.2376,2,2,0,NA,1,0,NA,0,0,0.833333333,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2000,MLI,Sub-Saharan Africa,Low income,269.3483829,5.596005645,-0.060834972,5.700943654,-2.830625892,2.896901525,NA,NA,NA,NA,-0.61972792,0.6,0,0.8,1,8,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.456741905,0.2376,2,2,0,NA,1,0,NA,0,0,0.833333333,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2001,MLI,Sub-Saharan Africa,Low income,306.8473237,5.726350307,15.37623946,-0.060834972,12.05011235,-2.830625892,NA,NA,NA,NA,4.678362083,0.6,0,0.8,1,9,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.276867417,0.2376,2,2,0,NA,1,0,NA,0,0,0.833333333,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2002,MLI,Sub-Saharan Africa,Low income,334.2024016,5.811746802,3.106308252,15.37623946,0.044096885,12.05011235,NA,NA,NA,NA,3.512881723,0.7,0,0.85,1,10,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.321490781,0.7583,2,2,0,NA,1,0,NA,1,1,0.833333333,0.916666667,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2003,MLI,Sub-Saharan Africa,Low income,391.7912801,5.970729249,9.119041995,3.106308252,5.790524044,0.044096885,NA,NA,NA,NA,-7.59428427,0.7,0,0.85,1,11,0.666666667,0,0.833333333,0.833333333,1,1,0.833333333,0.384355284,0.7583,2,2,0,NA,NA,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2004,MLI,Sub-Saharan Africa,Low income,439.3572924,6.08531296,1.559998661,9.119041995,-1.609907015,5.790524044,NA,NA,NA,NA,3.598624144,0.7,0,0.85,1,12,0.666666667,0,0.833333333,0.833333333,1,1,0.833333333,0.388915988,0.631,2,2,0,NA,NA,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2005,MLI,Sub-Saharan Africa,Low income,487.9402556,6.190192971,6.534762657,1.559998661,3.148153035,-1.609907015,NA,NA,NA,NA,7.501726395,0.7,0,0.85,1,13,0.666666667,0,0.833333333,0.833333333,1,1,0.833333333,0.387916896,0.631,2,2,0,NA,NA,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2006,MLI,Sub-Saharan Africa,Low income,521.6425796,6.25698264,4.66218688,6.534762657,1.273156684,3.148153035,20.4,NA,31.3,NA,4.646873359,0.7,0,0.85,1,14,0.666666667,0,0.833333333,0.833333333,1,1,0.833333333,0.316838589,0.631,2,2,0,NA,NA,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2007,MLI,Sub-Saharan Africa,Low income,595.6368319,6.389631139,3.493616811,4.66218688,0.099161466,1.273156684,21.1,0.7,-3.2,NA,4.555046079,0.7,0,0.85,1,15,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.393308096,NA,2,2,0,NA,NA,0,NA,1,1,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2008,MLI,Sub-Saharan Africa,Low income,689.6784228,6.536225435,4.773382727,3.493616811,1.345141527,0.099161466,22.6,1.5,-2.2,NA,6.751514309,0.7,0,0.85,1,16,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.325431701,NA,2,2,0,NA,NA,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2009,MLI,Sub-Saharan Africa,Low income,697.0153124,6.54680738,4.6790657,4.773382727,1.322384779,1.345141527,32.4,9.8,-6.4,NA,5.175462393,0.7,0,0.85,1,17,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.335076717,NA,2,2,0,NA,NA,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2010,MLI,Sub-Saharan Africa,Low income,708.3707632,6.562967633,5.413452222,4.6790657,2.13752128,1.322384779,30.5,-1.9,-2.6,NA,4.368099028,0.7,0,0.85,1,18,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.41857253,NA,2,2,0,NA,NA,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2011,MLI,Sub-Saharan Africa,Low income,835.0889098,6.727538198,3.240252913,5.413452222,0.145208782,2.13752128,29,-1.5,-2.5,NA,12.15342195,0.7,0,0.85,1,19,0.666666667,0,0.666666667,0.833333333,1,1,0.75,0.499253716,NA,2,2,0,NA,NA,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2012,MLI,Sub-Saharan Africa,Low income,777.3476868,6.655887724,-0.836178866,3.240252913,-3.721145407,0.145208782,30.9,1.9,-2.3,NA,4.604821364,NA,NA,0.5,0,0,NA,1,0.333333333,0,0,0,0.166666667,-0.198073311,NA,2,2,0,NA,NA,0,NA,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2013,MLI,Sub-Saharan Africa,Low income,803.8935757,6.689466892,2.303584809,-0.836178866,-0.621567621,-3.721145407,29.6,-1.3,-1.9,NA,0.701147246,0.6,0.1,0.75,1,0,0.666666667,1,0.5,0.333333333,0.5,0,0.416666667,NA,NA,2,2,0,NA,NA,0,NA,1,1,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2014,MLI,Sub-Saharan Africa,Low income,848.2279485,6.743149407,7.043356204,2.303584809,3.982606553,-0.621567621,36,6.4,-1.9,NA,1.550682262,0.6,0.1,0.75,1,1,0.666666667,0,0.5,0.333333333,0.5,0,0.416666667,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,1,0.833333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2015,MLI,Sub-Saharan Africa,Low income,749.9501571,6.620006747,5.962581591,7.043356204,2.898828067,3.982606553,44.8,8.8,-2.3,NA,2.786345327,0.6,0.1,0.75,1,2,0.666666667,0,0.5,0.333333333,0.5,0,0.416666667,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,1,0.833333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2016,MLI,Sub-Saharan Africa,Low income,779.9448438,6.659223204,5.799999995,5.962581591,2.701922163,2.898828067,42.1,-2.7,-2.1,NA,1.53036529,0.6,0.1,0.75,1,3,0.666666667,0,0.5,0.333333333,0.5,0,0.416666667,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,1,0.833333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2017,MLI,Sub-Saharan Africa,Low income,NA,NA,NA,5.799999995,NA,2.701922163,37.7,-4.4,-1,NA,NA,NA,NA,NA,0,NA,NA,NA,0.5,0.333333333,0.5,0,0.416666667,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,1,0.833333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,1975,MLT,Middle East & North Africa,High income,1560.112154,7.352512991,19.56008086,NA,18.68525676,NA,NA,NA,NA,NA,5.363243567,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.471943758,0.4998,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.6,NA,0,0,2,1,0.165697,226.0667,NA,NA,NA,NA
Malta,1976,MLT,Middle East & North Africa,High income,1726.559448,7.453885949,17.01708956,19.56008086,16.42315246,18.68525676,NA,NA,NA,NA,5.026705875,NA,NA,NA,0,NA,NA,NA,0.833333333,1,1,1,0.916666667,1.304630932,0.4621,3,3,1,NA,1,0,NA,1,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,228.8078,NA,NA,NA,NA
Malta,1977,MLT,Middle East & North Africa,High income,2037.897337,7.619673838,12.1841698,17.01708956,11.74708387,16.42315246,NA,NA,NA,NA,4.92052595,NA,NA,NA,0,NA,NA,NA,0.833333333,0.833333333,1,1,0.833333333,1.164953672,0.4621,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,236.406,NA,NA,NA,NA
Malta,1978,MLT,Middle East & North Africa,High income,2558.740255,7.847270328,11.16115819,12.1841698,10.01006096,11.74708387,NA,NA,NA,NA,4.154982038,NA,NA,NA,0,NA,NA,NA,0.833333333,0.833333333,1,1,0.833333333,1.158933801,0.4621,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,217.93,NA,NA,NA,NA
Malta,1979,MLT,Middle East & North Africa,High income,3195.552586,8.069515305,10.49077317,11.16115819,9.376492786,10.01006096,NA,NA,NA,NA,6.206482103,NA,NA,NA,0,NA,NA,NA,0.666666667,0.833333333,1,1,0.75,1.054476607,0.4621,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,232.0714,NA,NA,NA,NA
Malta,1980,MLT,Middle East & North Africa,High income,3948.403126,8.281066504,7.049711215,10.49077317,5.933049982,9.376492786,NA,NA,NA,NA,12.3925681,NA,NA,NA,0,NA,NA,NA,0.666666667,0.833333333,1,1,0.75,1.092957706,0.4621,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,236.7788,NA,NA,NA,NA
Malta,1981,MLT,Middle East & North Africa,High income,3898.243037,8.268281227,3.311762074,7.049711215,2.554855453,5.933049982,NA,NA,NA,NA,7.780339493,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.87087002,0.499,3,3,1,NA,1,0,NA,1,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,216.4907,NA,NA,NA,NA
Malta,1982,MLT,Middle East & North Africa,High income,3788.050632,8.239606821,2.284452306,3.311762074,0.113836738,2.554855453,NA,NA,NA,NA,3.441691467,NA,NA,NA,0,NA,NA,NA,0.666666667,0.833333333,1,1,0.75,1.051006579,0.499,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,194.981,NA,NA,NA,NA
Malta,1983,MLT,Middle East & North Africa,High income,3527.04,8.168214271,-0.612390117,2.284452306,-2.003414924,0.113836738,NA,NA,NA,NA,-0.305484132,NA,NA,NA,0,NA,NA,NA,0.5,0.833333333,0.5,0,0.666666667,0.758841041,0.4999,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,188.3842,NA,NA,NA,NA
Malta,1984,MLT,Middle East & North Africa,High income,3332.885357,8.111593681,0.942370935,-0.612390117,0.921302662,-2.003414924,NA,NA,NA,NA,-0.176647557,NA,NA,NA,0,NA,NA,NA,0.5,0.833333333,0.5,0,0.666666667,0.763882985,0.499,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,196.0663,NA,NA,NA,NA
Malta,1985,MLT,Middle East & North Africa,High income,3322.421283,8.108449098,2.585279666,0.942370935,0.798852023,0.921302662,NA,NA,NA,NA,0.636513584,NA,NA,NA,0,NA,NA,NA,0.5,0.833333333,0.5,0,0.666666667,0.372036055,0.499,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,202.7768,NA,NA,NA,NA
Malta,1986,MLT,Middle East & North Africa,High income,4194.653939,8.341566122,3.885190007,2.585279666,2.163795699,0.798852023,NA,NA,NA,NA,3.517705899,NA,NA,NA,0,NA,NA,NA,0.5,0.833333333,0.5,0,0.666666667,0.765564897,0.499,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,3.1,NA,0,0,2,1,0.165697,195.2476,NA,NA,NA,NA
Malta,1987,MLT,Middle East & North Africa,High income,5083.669139,8.533788551,4.110514452,3.885190007,3.396064603,2.163795699,NA,NA,NA,NA,3.051469898,NA,NA,NA,0,NA,NA,NA,0.833333333,1,1,1,0.916666667,1.158848118,0.4999,3,3,1,NA,1,0,NA,1,0,1,1,0,NA,1,0,0,63.56164384,36.43835616,3,0,63.56164384,36.43835616,2.9,NA,0,0,2,1,0.165697,209.2844,NA,NA,NA,NA
Malta,1988,MLT,Middle East & North Africa,High income,5814.364771,8.668086819,8.414236296,4.110514452,7.527756972,3.396064603,NA,NA,NA,NA,1.859561319,NA,NA,NA,0,NA,NA,NA,0.833333333,1,1,1,0.916666667,1.147866416,0.4999,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,2.9,NA,0,0,2,1,0.165697,212.47,NA,NA,NA,NA
Malta,1989,MLT,Middle East & North Africa,High income,6040.609862,8.706260256,8.179105581,8.414236296,7.13131154,7.527756972,NA,NA,NA,NA,2.147038379,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.510666254,0.4999,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,2.9,NA,0,0,2,1,0.165697,218.4988,NA,NA,NA,NA
Malta,1990,MLT,Middle East & North Africa,High income,7191.923603,8.880713954,6.291390958,8.179105581,5.256597735,7.13131154,46.91169936,NA,NA,NA,3.151049838,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.516274223,0.4999,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,2.9,NA,0,0,2,1,0.165697,232.3751,NA,5.400000095,NA,NA
Malta,1991,MLT,Middle East & North Africa,High income,7558.277383,8.930398584,6.256492082,6.291390958,3.431026401,5.256597735,52.92658573,6.01488637,NA,NA,3.350873875,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.502131154,0.4999,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,2.9,NA,0,0,2,1,0.165697,233.5564,NA,4.699999809,NA,NA
Malta,1992,MLT,Middle East & North Africa,High income,8220.245518,9.014355356,4.690932431,6.256492082,3.616450528,3.431026401,56.87790644,3.95132071,NA,NA,3.554418424,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.510771273,0.4989,3,3,1,NA,1,0,NA,1,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,1.5,NA,0,0,2,1,0.165697,241.1343,NA,5.199999809,NA,NA
Malta,1993,MLT,Middle East & North Africa,High income,7296.310144,8.89512404,4.480749359,4.690932431,3.442436246,3.616450528,66.64051706,9.76261062,NA,NA,2.854505918,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.505925653,0.4989,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,1.5,NA,0,0,2,1,0.165697,252.9763,NA,5.699999809,NA,NA
Malta,1994,MLT,Middle East & North Africa,High income,8000.518005,8.987261569,5.651104737,4.480749359,4.667594452,3.442436246,69.8052684,3.16475134,NA,NA,3.561744069,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.502424507,0.4989,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,1.5,NA,0,0,2,1,0.4145133,256.9135,NA,5.599999905,NA,NA
Malta,1995,MLT,Middle East & North Africa,High income,9114.358065,9.117606258,6.342493183,5.651104737,5.603712102,4.667594452,34.4,-35.4052684,-3.5,-1.7,0.781587412,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.507709008,0.4989,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,1.5,NA,0,0,2,1,0.2488163,253.981,NA,4.800000191,11.0242539,NA
Malta,1996,MLT,Middle East & North Africa,High income,9397.800918,9.148230996,3.777335762,6.342493183,3.098243734,5.603712102,38.7,4.3,-7.7,-5.7,2.102932493,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.510330251,0.4999,3,3,1,NA,1,0,NA,1,0,1,1,0,NA,1,0,0,82.24,17.76,2,0,82.24,17.76,5.8,NA,0,0,2,1,0.165697,237.5712,NA,5.199999809,11.941723,NA
Malta,1997,MLT,Middle East & North Africa,High income,9679.882857,9.177805079,5.256980145,3.777335762,4.463409646,3.098243734,46.6,7.9,-7.1,-4.7,5.588162396,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.507346898,0.4999,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,0,100,5,0,0,100,5.8,NA,0,0,2,1,0.165697,226.1111,NA,6.099999905,12.0179436,NA
Malta,1998,MLT,Middle East & North Africa,High income,10183.67599,9.228541324,5.125601231,5.256980145,4.44456735,4.463409646,51.2,4.6,-9.3,-6.4,1.377413533,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.501357077,0.497,3,3,1,NA,1,0,NA,1,0,1,1,0,NA,1,0,0,31.51,68.49,4,0,31.51,68.49,9.2,NA,0,0,2,1,0.165697,223.3078,NA,6.199999809,12.0587957,NA
Malta,1999,MLT,Middle East & North Africa,High income,10648.9889,9.273220228,4.719974882,5.125601231,4.100967967,4.44456735,62.1,10.9,-6.7,-2.9,3.147248219,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.498821407,0.497,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,9.2,NA,0,0,2,1,0.165697,227.0151,NA,6.699999809,12.1222876,NA
Malta,2000,MLT,Middle East & North Africa,High income,11039.05651,9.309194855,6.770193911,4.719974882,6.083458858,4.100967967,60.9,-1.2,-5.5,-1.4,7.330282792,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.528928903,0.497,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,9.2,NA,0,0,2,1,0.165697,245.8604,5.75,6.699999809,11.3969397,NA
Malta,2001,MLT,Middle East & North Africa,High income,11021.78636,9.307629171,0.608353735,6.770193911,-0.144491274,6.083458858,65.5,4.6,-6.1,-2.4,2.701792892,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.502012072,0.497,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,9.2,NA,0,0,2,1,0.165697,218.6634,6.19,7.599999905,11.8447536,NA
Malta,2002,MLT,Middle East & North Africa,High income,11843.93902,9.379571541,2.982818376,0.608353735,2.217929032,-0.144491274,63.2,-2.3,-5.4,-1.5,1.296836319,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.508307448,0.497,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,9.2,NA,0,0,2,1,0.165697,218.8515,5.82,7.400000095,11.9159593,NA
Malta,2003,MLT,Middle East & North Africa,High income,13689.98999,9.524420187,2.543768573,2.982818376,1.871518277,2.217929032,69.1,5.9,-9.1,-5.6,-1.296979242,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.504724871,0.497,3,3,1,NA,1,0,NA,1,0,1,1,0,NA,1,0,0,100,0,1,0,100,0,7.7,NA,0,0,2,1,0.165697,214.5748,5.04,7.699999809,11.7545825,NA
Malta,2004,MLT,Middle East & North Africa,High income,15109.05497,9.62304951,0.443412531,2.543768573,-0.228933647,1.871518277,72,2.9,-4.3,-0.6,1.063956017,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.504044313,0.497,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,1,0,100,0,1,0,100,0,9.2,NA,0,0,2,1,0.5095729,208.2598,4.69,7.199999809,11.8600371,NA
Malta,2005,MLT,Middle East & North Africa,High income,15835.34667,9.669999851,3.783652259,0.443412531,3.12420097,-0.228933647,70.1,-1.9,-2.6,1.2,1.796389776,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.510595357,0.497,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,1,0,100,0,1,0,100,0,9.2,NA,0,0,2,1,0.8187919,211.1879,4.56,6.900000095,11.9522346,NA
Malta,2006,MLT,Middle East & North Africa,High income,16671.5672,9.721459985,1.828716884,3.783652259,1.45839227,3.12420097,64.6,-5.5,-2.5,1.2,2.864050771,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.545264712,0.497,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,1,0,100,0,1,0,100,0,9.2,NA,0,0,2,1,0.8791946,250.285,4.32,6.800000191,11.7672396,NA
Malta,2007,MLT,Middle East & North Africa,High income,19375.5696,9.871768252,3.986448706,1.828716884,3.624422341,1.45839227,62.4,-2.2,-2.2,1.3,2.797555553,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.502345546,NA,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,1,0,100,0,1,0,100,0,9.2,NA,0,0,2,1,0.9395973,258.5098,4.72,6.5,11.912156,NA
Malta,2008,MLT,Middle East & North Africa,High income,21928.70067,9.995551591,3.346512731,3.986448706,2.676265866,3.624422341,62.7,0.3,-4.2,-0.9,3.000323778,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.682542984,NA,3,3,1,NA,1,0,NA,1,0,1,1,0,NA,1,1,0,100,0,1,0,100,0,8.7,NA,0,0,2,1,1,297.2017,4.81,6,11.7457593,NA
Malta,2009,MLT,Middle East & North Africa,High income,20675.58259,9.936708698,-2.462277722,3.346512731,-3.19485642,2.676265866,67.6,4.9,-3.3,0,2.690049278,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.970952125,NA,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,1,0,100,0,1,0,100,0,8.7,NA,0,0,2,1,1,296.9749,4.54,6.900000095,12.5210552,NA
Malta,2010,MLT,Middle East & North Africa,High income,21087.79469,9.956449701,3.542683214,-2.462277722,3.035346348,-3.19485642,67.5,-0.1,-3.2,-0.1,3.829863487,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,1.678750712,NA,3,3,1,NA,1,0,NA,0,0,1,1,0,NA,1,1,0,100,0,1,0,100,0,8.7,NA,0,0,2,1,1,307.4218,4.19,6.900000095,12.1930265,NA
