Country.Name,Country Code,Indicator Name,Indicator Code,year,inflation,cown
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,3.276906514,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,45.49894778,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,1.550450686,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,8.789977507,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,-0.577679035,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,-4.549045028,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,-0.01420104,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,1.537847637,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-0.528010692,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,1.948149351,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,NA,NA
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,NA
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,8.612409777,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1962,8.901591913,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1963,7.697456622,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,5.433480531,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,-1.391107903,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1966,8.730820435,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1967,-1.688177502,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1968,-1.399298706,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1969,1.596261454,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1970,23.20258501,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1971,20.74807806,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1972,16.58163458,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1973,22.2439388,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1974,35.49811447,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1975,36.56802421,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1976,31.3729378,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1977,41.56204186,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1978,56.14297325,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1979,76.8614207,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1980,125.3674846,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1981,124.6213608,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1982,127.2443675,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1983,149.9210371,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1984,384.7703204,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1985,264.536697,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1986,50.15993321,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1987,20.17887126,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1988,19.16522799,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1989,18.70286645,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,15.93206613,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,20.12976969,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,12.05812781,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,11.09024756,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,12.53792945,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,9.068929545,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,10.2850035,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,8.777192149,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,6.916739474,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,6.232580752,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,2.825158313,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,1.850443933,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,4.17763164,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,-0.043171307,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,0.48118245,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,1.134771469,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,1.992212904,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,1.169986042,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,2.427106243,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,3.884727031,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,1.773718101,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,2.404694948,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,3.960140427,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,2.24832586,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,1.039252253,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,2.244444902,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,0.843294245,666
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,666
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,2.782158882,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1962,5.793729916,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1963,8.4578599,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,6.489807937,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,4.197040196,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1966,2.232396286,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1967,2.775258981,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1968,1.734451129,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1969,4.05131666,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1970,10.59306328,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1971,7.178839624,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1972,5.632973164,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1973,12.73863265,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1974,20.24637988,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1975,16.98308845,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1976,17.45427659,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1977,18.47715727,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1978,13.94497402,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1979,15.45102727,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1980,20.81579471,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1981,18.78722596,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1982,17.54095015,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1983,15.09673919,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1984,10.76184515,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1985,9.174642445,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1986,7.488417803,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1987,6.009282961,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1988,6.650402634,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1989,6.197387864,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,8.914063408,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,7.581328697,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,4.368115587,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,3.885951839,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,3.542473565,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,4.925244473,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,4.553871214,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,2.601978338,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,2.5298088,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,1.620674644,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,1.965319917,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,2.986117405,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,3.354198539,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,3.181332105,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,2.523726034,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,1.888233449,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,1.898849869,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,2.434610726,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,2.480577356,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,1.957826338,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,0.319446203,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,1.468390873,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,1.38015264,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,1.211939756,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,0.958906794,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,0.937903127,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,0.848446622,325
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,325
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,NA,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1962,NA,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1963,NA,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,NA,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,NA,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1966,NA,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1967,4.24178111,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1968,2.734812161,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1969,4.105660631,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1970,5.225925821,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1971,6.922435149,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1972,-4.905812906,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1973,26.44854135,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1974,31.08615889,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1975,20.74270197,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1976,11.1311301,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1977,12.48649654,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1978,26.5751041,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1979,15.73694358,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1980,18.28801078,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1981,8.324342878,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1982,8.314788428,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1983,16.96059681,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1984,35.91919572,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1985,28.52884639,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1986,26.86112218,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1987,10.82259458,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1988,12.05557666,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1989,12.36922128,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,25.11710588,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,43.84228764,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,60.03573388,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,37.38944775,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,32.06179376,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,22.17146892,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,18.73185149,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,10.45127047,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,23.66277199,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,6.789261793,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,10.59553477,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,7.418256741,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,10.1652124,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,11.6242115,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,12.85853735,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,11.46874387,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,8.848192933,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,11.32081038,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,13.54680953,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,11.64616925,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,9.811483319,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,5.767788135,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,6.570720056,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,8.398049668,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,7.012307805,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,6.616117248,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,4.595385589,51
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,51
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,7.785717616,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1962,4.19957757,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1963,5.510469059,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,5.328705884,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,5.136857285,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1966,4.970869147,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1967,5.495390076,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1968,4.918863182,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1969,4.433398705,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1970,24.0931866,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1971,5.091351938,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1972,5.60442162,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1973,12.70539616,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1974,20.81005042,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1975,7.177440853,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1976,8.007886486,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1977,6.74910663,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1978,4.60375829,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1979,2.75163103,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1980,5.437983896,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1981,3.196478892,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1982,1.557394309,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1983,0.914283045,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1984,1.743512926,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1985,1.005240969,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1986,1.776739137,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1987,-0.106483002,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1988,0.332358777,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1989,2.226585781,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,2.264596899,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,2.605734723,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,1.58817394,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,0.437403851,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,0.115040531,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,-0.533482453,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,-0.496420148,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,0.503366305,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,-0.044769261,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,-1.309470611,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,-1.383598909,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,-1.104431738,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,-1.45839235,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,-1.617002341,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,-1.100776947,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,-1.037514828,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,-0.883356137,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,-0.729576473,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,-0.980957076,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,-0.610529693,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,-1.895681235,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,-1.674325774,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,-0.761554976,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,-0.333177012,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,1.745314197,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,2.141344449,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,0.273557738,740
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,740
Jordan,JOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,663
Jordan,JOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,NA,663
