Country.Name,Country Code,cown,Indicator Name,Indicator Code,year,realgdpgr
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985,3.456390535
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986,7.014158032
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.895607697
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,-1.852106645
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989,-13.45211468
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,0.97375649
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,1.823896404
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,18.66483555
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,4.630914985
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,4.986439995
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,6.186342349
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,2.087347509
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,3.307893007
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,2.993938324
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,3.409474478
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.245247419
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,5.268616571
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,5.784480682
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,4.161050302
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,8.567297894
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,8.146583289
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,8.093331161
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,8.175719022
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,7.23240848
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,5.47658105
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.311392474
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,2.586784331
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,2.651170555
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,2.828766804
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.096330275
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.39169597
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.003733642
Jordan,JOR,663,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,NA
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,-11
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,-5.299999999
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,-9.200000002
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,-12.6
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,-8.200000003
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,0.500000002
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,1.699999999
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,-1.899999999
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,2.699999998
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,9.800000002
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,13.5
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,9.800000002
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,9.3
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,9.6
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,9.699999999
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,10.7
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,8.9
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,3.3
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.199999999
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.3
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,7.4
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,4.8
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,6
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,4.2
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,1.2
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.1
Kazakhstan,KAZ,705,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960,NA
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,-7.774634904
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,9.457358742
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963,8.778340216
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,4.964467288
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,2.009094171
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966,14.7285664
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967,3.361232032
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968,7.98268997
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969,7.959224456
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,-4.655446914
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,22.17389193
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,17.08242935
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,5.896580215
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,4.065617347
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975,0.882203178
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976,2.153964497
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,9.453797849
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,6.912493547
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979,7.615226042
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980,5.591976207
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981,3.773544197
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982,1.506478254
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983,1.309050242
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984,1.755216977
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985,4.30056182
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986,7.177555391
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,5.937107446
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,6.20318382
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989,4.690348768
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,4.192050974
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,1.438346791
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,-0.79949396
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,0.353197256
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,2.632784519
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,4.406216526
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,4.146839267
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,0.47490192
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,3.290213723
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,2.305388596
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,0.599695392
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.779906496
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,0.54685953
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.932475546
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,5.104299776
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,5.906666082
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,6.472494299
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,6.850729771
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,0.232282746
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,3.306939815
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,8.402277064
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,6.11161346
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,4.563200169
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,5.879763868
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,5.351839858
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,5.713382918
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,5.848665359
Kenya,KEN,501,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,NA
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,-2.290060344
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,12.07922685
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,20.90988292
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,45.30275362
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975,5.344419884
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976,-26.76823252
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,-4.612629567
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,1.05959334
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979,-11.58499423
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980,-16.50773235
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981,-3.305785124
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982,6.837606838
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983,-0.8
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984,4.838709677
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985,-6.923076923
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986,-0.826446281
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-9.166666667
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,9.174311927
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989,-3.361344538
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,-0.869565217
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,0
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,0.877192982
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,0.869565217
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,1.724137931
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,0
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,1.694915254
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,1.666666667
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,6.557377049
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,-1.538461538
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,6.25
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,-1.470588235
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,3.787462687
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.006324636
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,-1.629360204
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,4.951631626
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,-1.581000681
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,2.202171925
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,-1.847437264
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.289623952
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-1.607639217
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,0.476842245
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,5.187798487
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,5.782166321
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,0.893044518
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,10.29597305
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.140250263
Kiribati,KIR,946,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,NA
"Korea, Dem. People‰Ûªs Rep.",PRK,731,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
