iso,cown,country,region,income_group,year,gdppccurr,gdpgr,gdppcgr,inflation.x,imf_debt,wb_debt,imf_balance,oecd_balance,democ,autoc,polity2,durable,xconst,sf,cl,pr.x,status,fh_score,uds_mean,partyfrac,regime_type,effexec,parliaresp,legiseff,legisselec,system,prtyin,execrlc,allhouse,totalseats,oppmajh,oppmajs,legelec,exelec,liec,eiec,ssh,pluralty,pr.y,housesys,sensys,cpds,eu,cab_right,cab_cent,cab_left,cab_leaning,party_right,party_cent,party_left,womenpar,instcons,fed,pres,repres,bic,kaopen,openc,realgdpgr,inflation.y,debt,deficit,pbal,interest,unemp,sstran,postfisc_gini
LBR,450,Liberia,Sub-Saharan Africa,Low income,1997,125.4627472,106.2798092,91.64805053,-10.00882403,NA,NA,NA,NA,3,3,0,0,2,0,5,4,PF,9,-0.28037953,3997,1,2,0,1,2,0,NA,NA,NA,0,0,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,1998,140.9609018,30.20813102,20.37803886,-6.66670189,NA,NA,NA,NA,3,3,0,1,2,0,5,4,PF,9,-0.284232709,3997,1,2,0,1,2,0,1,NA,NA,62,0,NA,0,0,6,2,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,1999,161.5641221,21.74144788,13.57393936,0.917751562,NA,NA,NA,NA,3,3,0,2,2,0,5,4,PF,9,-0.209003305,3997,1,2,0,1,2,0,2,NA,NA,62,0,NA,0,0,6,2,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2000,183.4149991,28.61593335,21.92750994,-6.891738343,NA,NA,NA,NA,3,3,0,3,2,0,6,5,PF,11,-0.218477334,3997,1,2,0,1,2,0,3,NA,NA,62,0,NA,0,0,6,2,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2001,174.1815473,2.918717298,-0.749514144,-4.317028355,NA,NA,NA,NA,3,3,0,4,2,0,6,6,NF,12,-0.415902404,3997,1,2,0,1,2,0,4,NA,NA,62,0,NA,0,0,6,2,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2002,177.2851087,3.762764999,1.332683439,0.443206918,NA,NA,NA,NA,3,3,0,5,2,0,6,6,NF,12,-0.419285744,3997,1,2,0,1,2,0,5,NA,NA,62,0,NA,0,0,6,2,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2003,133.4945108,-30.14522252,-31.34158668,9.672410129,NA,NA,NA,NA,NA,NA,1,0,NA,0,6,6,NF,12,-0.529775197,0,2,5,0,1,1,0,6,NA,NA,62,0,NA,0,0,6,2,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2004,149.4452549,2.620605256,0.676333935,11.19655418,NA,NA,NA,NA,NA,NA,3,0,NA,0,4,5,PF,9,-0.257061977,0,2,5,0,1,1,1,NA,NA,NA,0,NA,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2005,168.6480254,5.28197573,2.543868926,10.04984404,NA,NA,NA,NA,NA,NA,5,0,NA,0,4,4,PF,8,0.009511641,9351,2,5,0,2,2,1,NA,NA,NA,0,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2006,178.927099,8.043162022,4.375151083,1.64774365,NA,NA,NA,NA,7,1,6,0,6,0,4,3,PF,7,0.261804524,9351,1,2,0,2,2,0,1,NA,0,64,0,0,0,0,7,7,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2007,210.3733292,9.534892858,5.260236644,11.69923971,NA,NA,NA,NA,7,1,6,1,6,0,4,3,PF,7,0.298800569,NA,1,2,0,2,2,0,2,NA,0,64,0,0,0,0,7,7,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2008,232.061732,7.146939285,2.757475026,7.34935156,NA,NA,NA,NA,7,1,6,2,6,0,4,3,PF,7,0.261051482,NA,1,2,0,2,2,0,3,NA,0,64,0,0,0,0,7,7,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2009,303.0667491,5.300099075,1.196561014,29.05326814,NA,NA,NA,NA,7,1,6,3,6,0,4,3,PF,7,0.222900815,NA,1,2,0,2,2,0,4,NA,0,64,0,0,0,0,7,7,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2010,327.4205097,6.099944692,2.429104953,5.473707484,NA,NA,NA,NA,7,1,6,4,6,0,4,3,PF,7,0.208356566,NA,1,2,0,2,2,0,5,NA,0,64,0,0,0,0,7,7,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2011,379.6895803,8.199998146,4.955673239,10.48844974,NA,33.71942539,NA,NA,7,1,6,5,6,0,4,3,PF,7,0.203875864,NA,1,2,0,2,2,0,6,NA,0,64,NA,NA,1,1,7,7,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2012,415.0361958,7.99445127,5.117500739,3.987770731,NA,32.68222414,NA,NA,7,1,6,6,6,0,4,3,PF,7,0.080386858,NA,1,2,0,2,2,0,7,NA,0,73,NA,NA,0,0,7,6,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2013,454.1222236,8.703875016,6.047886558,3.177443819,NA,NA,NA,NA,7,1,6,7,6,0,4,3,PF,7,NA,NA,1,2,0,2,2,0,8,NA,0,73,NA,NA,0,0,7,6,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2014,458.4651734,0.701141636,-1.694317586,2.69634158,NA,NA,NA,NA,7,1,6,8,6,0,4,3,PF,7,NA,NA,NA,NA,NA,NA,NA,0,9,NA,0,73,NA,NA,0,0,7,6,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2015,452.0380717,0,-2.419848249,1.043219076,NA,NA,NA,NA,7,1,6,9,6,0,4,3,PF,7,NA,NA,NA,NA,NA,NA,NA,0,10,NA,0,73,NA,NA,0,0,7,6,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2016,455.3707414,-1.6,-4.035610729,4.973579234,NA,NA,NA,NA,7,1,6,10,6,0,4,3,PF,7,NA,NA,NA,NA,NA,NA,NA,0,11,NA,0,73,NA,NA,0,0,7,6,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LBR,450,Liberia,Sub-Saharan Africa,Low income,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,PF,6,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,73,NA,NA,1,1,7,6,0.32,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1975,226.9084962,1.669216524,-0.585936773,8.868739631,NA,NA,NA,NA,0,6,-6,4,3,0,5,6,PF,11,-0.619162149,234,1,2,2,1,2,0,4,NA,1,85,0,NA,0,0,5,2,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1976,194.2227287,-0.449176342,-2.694383553,8.284205295,NA,NA,NA,NA,0,6,-6,5,3,0,5,6,PF,11,-0.622952722,234,1,2,2,1,2,0,5,NA,1,84,0,NA,0,1,5,2,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1977,220.6768401,0.04667581,-2.246214766,19.74694804,NA,NA,NA,NA,0,6,-6,6,3,0,5,5,PF,10,-0.398392317,5264,1,2,2,1,2,0,6,NA,1,84,0,NA,1,0,5,3,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1978,299.3610492,2.406332166,0.030246843,23.85011364,NA,NA,NA,NA,0,7,-7,7,3,0,5,5,PF,10,-0.70959501,0,1,2,0,1,2,0,7,NA,1,77,0,NA,0,0,6,3,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1979,337.5880383,4.511265607,2.065084646,11.53571229,NA,NA,NA,NA,0,7,-7,8,3,0,5,5,PF,10,-0.708543789,0,1,2,0,1,2,0,8,NA,1,85,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1980,327.0554572,4.843503756,2.374256548,-6.008734537,NA,NA,NA,NA,0,7,-7,9,3,0,5,5,PF,10,-0.716175678,0,1,2,0,1,2,0,9,NA,1,85,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1981,323.5822466,2.881428565,0.497399144,8.698312242,NA,NA,NA,NA,0,7,-7,10,3,0,NA,NA,NA,NA,-0.705004997,0,1,2,0,1,2,0,10,NA,1,85,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1982,367.4369585,4.781755535,2.40037294,18.50162731,NA,NA,NA,NA,0,7,-7,11,3,0,5,5,PF,10,-0.707200925,0,1,2,0,1,2,0,11,NA,1,85,0,NA,1,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1983,275.7475662,-2.102801617,-4.363951605,19.43895601,NA,NA,NA,NA,0,7,-7,12,3,0,5,5,PF,10,-0.710566327,0,1,2,0,1,2,0,12,NA,1,85,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1984,293.9536593,4.093034267,1.540530434,39.7672586,NA,NA,NA,NA,0,7,-7,13,3,0,5,4,PF,9,-0.630917942,0,1,2,0,1,2,0,13,NA,1,85,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1985,225.5242065,-5.311340498,-7.805510889,68.88971428,NA,NA,NA,NA,0,7,-7,14,3,0,5,5,PF,10,-0.755754596,0,1,2,0,1,2,0,14,NA,1,85,0,NA,0,1,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1986,125.2879807,1.236046911,-1.684979535,78.5037958,NA,NA,NA,NA,0,7,-7,15,3,0,5,5,PF,10,-0.708786099,0,1,2,0,1,2,0,15,NA,1,105,0,NA,1,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1987,173.8203992,7.231268731,3.982704543,165.67664,NA,NA,NA,NA,0,7,-7,16,3,0,5,5,PF,10,-0.704546022,0,1,2,0,1,2,0,16,NA,1,105,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1988,254.054421,-7.08,-9.727234547,64.28824806,NA,NA,NA,NA,0,7,-7,17,3,0,5,5,PF,10,-0.559304371,0,1,2,0,1,2,0,17,NA,1,105,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1989,219.5508736,0.729999999,-1.557070599,61.49127685,NA,NA,NA,NA,0,7,-7,18,3,0,5,6,PF,11,-0.807073013,0,1,2,0,1,2,0,18,NA,1,105,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1990,150.6511518,3.349997984,1.845420978,70.59154925,NA,99.81877503,NA,NA,0,7,-7,19,3,0,5,6,PF,11,-0.804938391,0,1,2,0,1,2,0,19,NA,1,105,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1991,179.8336359,2.351960645,1.762165489,128.7616683,NA,74.78457912,NA,NA,0,6,-6,20,3,0,5,6,PF,11,-0.690915024,0,1,2,0,1,2,0,20,NA,1,105,0,NA,0,0,4,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1992,156.9951224,-19.01290963,-18.90246076,82.02357923,NA,113.1499362,NA,NA,0,7,-7,21,1,0,6,7,NF,13,-1.005359065,0,3,4,0,0,0,0,21,NA,1,105,0,NA,0,0,5,3,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1993,178.4905888,1.374549379,1.940178685,26.73632213,NA,97.82008292,NA,NA,0,7,-7,22,1,0,6,7,NF,13,-1.007982284,0,3,4,0,0,0,0,NA,NA,NA,0,0,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1994,212.884373,-1.947384335,-1.40539198,25.06204274,NA,87.6984104,NA,NA,0,7,-7,23,1,0,6,7,NF,13,-1.0128198,0,3,4,0,0,0,0,NA,NA,NA,0,0,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1995,203.6948791,-7.999753286,-7.810321599,33.59798913,NA,103.743174,NA,NA,0,7,-7,24,1,0,6,7,NF,13,-1.004597793,0,3,4,0,0,0,0,NA,NA,NA,0,0,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1996,219.9124669,1.753821399,1.57487572,29.58048516,NA,116.247627,NA,NA,5,1,4,0,5,0,5,4,PF,9,-0.054822323,7379,1,2,0,1,2,0,NA,NA,NA,0,0,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1997,197.4746069,-5.877082015,-6.382187752,2.252769698,NA,119.1412949,NA,NA,NA,NA,0,0,NA,1,6,7,NF,13,-0.674247689,0,1,2,0,0,0,0,1,NA,0,69,0,NA,0,0,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1998,154.4397334,1.785014281,0.658344446,23.77512107,NA,187.7809663,NA,NA,NA,NA,0,0,NA,1,5,3,PF,8,-0.133732924,0,1,2,0,0,0,0,2,NA,0,69,0,NA,0,0,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,1999,150.8369725,-1.979285588,-3.838117371,17.19385039,NA,247.3813948,NA,NA,NA,NA,0,0,NA,1,5,3,PF,8,-0.028305891,0,1,2,0,0,0,0,3,NA,0,69,0,NA,0,0,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2000,139.3147734,6.652727885,3.696975846,3.281143083,NA,NA,NA,NA,NA,NA,0,0,NA,1,5,4,PF,9,0.181776914,0,1,2,0,0,0,0,4,NA,0,69,0,NA,0,0,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2001,227.7790471,-7.140319715,-10.56636138,73.55826648,NA,NA,NA,NA,NA,NA,2,0,NA,1,5,4,PF,9,-0.041054188,0,1,2,0,0,0,0,5,NA,0,69,0,NA,0,0,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2002,249.9395402,26.26857661,20.71399471,-3.935269946,NA,NA,NA,NA,5,0,5,0,5,0,4,4,PF,8,0.199947284,3924,1,2,0,1,2,0,6,NA,0,69,0,NA,1,1,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2003,263.7618312,9.382384967,4.284450223,13.19430676,NA,NA,NA,NA,5,0,5,1,5,0,3,4,PF,7,0.254061563,3924,1,2,0,1,2,0,7,NA,1,112,0,NA,0,0,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2004,263.1045817,6.417536687,1.719525904,12.82500384,NA,NA,NA,NA,5,0,5,2,5,0,3,4,PF,7,0.257538798,3924,1,2,0,1,2,0,8,NA,1,112,0,NA,0,0,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2005,287.6891942,4.332484395,0.300261559,16.61545327,NA,NA,NA,NA,5,0,5,3,5,0,3,4,PF,7,0.258833104,3924,1,2,0,1,2,0,9,NA,1,112,0,NA,0,0,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2006,322.313468,5.525833107,2.092084523,12.48606454,NA,NA,NA,NA,5,0,5,4,5,0,3,4,PF,7,0.055413527,3924,1,2,0,1,2,0,10,NA,1,112,0,NA,0,0,7,7,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2007,358.8274716,8.058321564,5.063346542,6.796157752,NA,NA,NA,NA,8,1,7,5,6,0,3,3,PF,6,0.393251056,NA,1,2,0,1,2,0,11,NA,1,112,0,NA,1,1,7,7,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2008,406.3759178,5.399676742,2.836131748,9.992262197,NA,NA,NA,NA,8,1,7,6,6,0,3,3,PF,6,0.232056569,NA,1,2,0,1,2,0,1,NA,0,112,0,NA,0,0,7,7,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2009,394.5932439,4.649512913,2.246686623,7.839419993,NA,NA,NA,NA,8,1,7,7,6,0,3,3,PF,6,0.333452132,NA,1,2,0,1,2,0,2,NA,0,112,0,NA,0,0,7,7,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2010,405.1284018,5.365143206,2.943222275,17.18649342,NA,NA,NA,NA,8,1,7,8,6,0,3,3,PF,6,0.182139193,NA,1,2,0,1,2,0,3,NA,0,112,0,NA,0,0,7,7,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2011,445.052005,4.810186455,2.385236254,17.3037775,NA,NA,NA,NA,8,1,7,9,6,0,3,3,PF,6,0.16651344,NA,1,2,0,1,2,0,4,NA,0,112,0,NA,0,0,7,7,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2012,561.8984239,15.18176908,12.55317591,12.04107803,NA,NA,NA,NA,8,1,7,10,6,0,3,2,F,5,0.209082061,NA,1,2,0,1,2,0,5,NA,0,112,0,NA,1,1,7,7,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLE,451,Sierra Leone,Sub-Saharan Africa,Low income,2013,710.8186998,20.71576829,17.99566603,6.925152931,NA,NA,NA,NA,8,1,7,11,6,0,3,3,PF,6,NA,NA,1,2,0,1,2,0,1,NA,0,112,0,NA,0,0,7,7,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
