Country.Name,Country Code,Indicator Name,Indicator Code,year,gdppcgr,cown
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2015,-1.230179904,NA
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2016,-1.7143544,NA
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2017,NA,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1960,NA,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1961,3.687630869,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1962,1.964423756,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1963,-0.539329933,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1964,4.764289988,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1965,2.498517706,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1966,0.984049454,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1967,1.768155754,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1968,5.342474677,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1969,3.613623917,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1970,4.167499394,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1971,4.037353068,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1972,4.924575721,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1973,6.566836438,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1974,4.083627847,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1975,1.801397293,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1976,3.739777031,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1977,2.277884698,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1978,1.28198601,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1979,4.059903722,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1980,3.891585279,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1981,-2.109930369,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1982,-2.641399965,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1983,-4.713915472,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1984,1.734351683,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1985,1.473608299,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1986,2.418564193,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1987,1.25879446,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1988,-1.307399461,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1989,-0.868860133,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,-1.521936613,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1991,1.771501043,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1992,0.707787413,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1993,2.009174394,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1994,2.728067531,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1995,-0.334161648,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1996,1.499567696,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1997,3.348833975,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1998,0.313671506,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1999,-1.538625943,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,2.31635603,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,-0.778279118,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2002,-1.11470079,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2003,0.11732764,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2004,4.984337904,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2005,3.168801753,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2006,4.136552582,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2007,4.62525103,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2008,2.828512361,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-2.976796671,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,4.682820607,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2011,3.229807822,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2012,1.614750955,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2013,1.60221991,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2014,-0.268764513,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2015,-1.364935207,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2016,-1.844312833,NA
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2017,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1960,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1961,3.621203447,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1962,1.834287453,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1963,-0.395440317,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1964,4.510823572,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1965,2.27007525,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1966,1.259100393,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1967,1.624336288,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1968,5.095709108,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1969,3.524069985,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1970,3.942905518,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1971,4.016025095,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1972,4.595200671,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1973,6.105262312,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1974,4.02082333,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1975,1.302124854,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1976,3.687846683,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1977,2.340850817,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1978,1.375348412,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1979,4.16494419,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1980,4.043273325,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1981,-2.174238329,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1982,-3.13074007,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1983,-5.009321609,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1984,1.57828445,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1985,1.467567239,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1986,2.518159282,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1987,1.43894444,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1988,-1.202883563,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1989,-0.641647416,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,-1.38436971,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1991,2.10828881,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1992,1.17695858,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1993,2.284801739,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1994,2.790129033,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1995,-0.122403035,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1996,1.603690158,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1997,3.48501387,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1998,0.452207225,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1999,-1.609855241,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,2.308259069,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,-0.733235888,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2002,-1.05426786,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2003,0.23605735,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2004,5.015040962,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2005,3.167964931,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2006,4.110950121,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2007,4.55207381,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2008,2.809732446,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-2.988955396,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,4.713443902,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2011,3.29680972,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2012,1.714088194,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2013,1.668577079,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2014,-0.213146756,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2015,-1.303116153,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2016,-1.716340652,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2017,NA,NA
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1960,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1961,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1962,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1963,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1964,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1965,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1966,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1967,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1968,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1969,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1970,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1971,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1972,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1973,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1974,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1975,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1976,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1977,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1978,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1979,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1980,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1981,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1982,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1983,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1984,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1985,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1986,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1987,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1988,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1989,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1991,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1992,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1993,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1994,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1995,NA,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1996,3.518483422,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1997,10.06577432,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1998,7.530933291,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1999,3.45764152,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,6.42782534,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,7.845160997,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2002,8.354650672,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2003,9.483645973,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2004,9.524301376,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2005,11.89968367,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2006,12.920438,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2007,10.88056627,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2008,-2.528643112,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-12.97671132,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,-1.920431852,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2011,8.33571298,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2012,5.333067417,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2013,3.532806538,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2014,2.822017909,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2015,3.818117077,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2016,3.151543979,367
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2017,NA,367
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1960,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1961,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1962,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1963,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1964,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1965,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1966,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1967,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1968,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1969,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1970,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1971,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1972,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1973,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1974,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1975,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1976,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1977,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1978,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1979,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1980,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1981,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1982,NA,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1983,-0.856751558,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1984,-0.840722297,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1985,-1.111682374,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1986,0.780088264,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1987,1.895655213,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1988,-0.15375151,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1989,-0.480889772,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,-2.193623086,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1991,-1.378129897,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1992,-2.540861847,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1993,-3.705168166,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1994,-0.62784077,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1995,2.662643128,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1996,3.118786829,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1997,2.360012633,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1998,1.62967587,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1999,1.651571572,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,1.679431575,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,2.67221469,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2002,0.625053912,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2003,3.043584972,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2004,3.990749888,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2005,5.723237325,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2006,5.819544786,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2007,6.878980084,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2008,4.953313382,NA
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,2.48674254,NA
