country,year,iso,region,income_group,gdppccurr,lgdppc,gdpgr,prevgdpgr,gdppcgr,prevgdppcgr,debt,deltadebt,deficit,spending,pbal,CLI,inflation,legisfrac,parliaresp,legiseff,legisselec,system,prtyin,execrlc,allhouse,oppmajh,oppmajs,legelec,exelec,liec,eiec,ssh,prop_rep,housesys,sensys,cpds,eu,cab_right,cab_cent,cab_left,cab_leaning,party_right,party_cent,party_left,womenpar,inscons,fed,pres,repres,bic,kaopen,openc,pop1564,pop65,interest,unemp,sstran,postfisc_gini,democ,autoc,polity,durable,xcons,state_fail,cl,pr,fh_status,fh_score,uds_mean
Japan,1995,JPN,East Asia & Pacific,High income,43440.36787,10.67914442,2.742187977,0.86359985,2.35065278,0.520535048,84.38558572,7.58040737,-4.32756899,34.88898172,-3.222644475,100.732,-0.127899045,0.7033,3,3,2,2,1,NA,0,0,0,0,0,7,7,0.33,1,1,1,1,0,69.52,0,28.57,2,72.91,4.18,22.91,2.7,2,0,0,1,3,0.9395973,16.7497,69.49112049,14.55522816,3.396550855,3.099999905,8.423324455,NA,1,0,1,43,1,0,0.833333333,1,1,0.916666667,1.24918481
Japan,1996,JPN,East Asia & Pacific,High income,38436.92631,10.5567739,3.099952825,2.742187977,2.83922257,2.35065278,91.06984903,6.68426331,-4.906116675,35.34288336,-3.785191864,101.5327,0.136600359,0.6597,3,3,2,2,2,NA,0,0,0,1,0,7,7,0.33,1,1,1,1,0,67.76,0,28.19,2,76.98,3.55,19.47,4.6,2,0,0,1,3,0.9395973,18.93944,69.25014301,15.10916545,3.028945988,3.400000095,8.591719102,NA,1,0,1,44,1,0,0.833333333,1,1,0.916666667,1.148027344
Japan,1997,JPN,East Asia & Pacific,High income,35021.71909,10.46372369,1.076511466,3.099952825,0.835962164,2.83922257,100.0235986,8.95374957,-3.531754167,34.57045814,-2.39582134,101.7916,1.747804587,0.6597,3,3,2,2,1,NA,0,0,0,0,0,7,7,0.33,1,1,1,1,0,100,0,0,1,100,0,0,4.6,3,0,0,1,3,0.9395973,20.38761,68.99006071,15.66032053,2.338599408,3.400000095,8.717383065,NA,1,0,1,45,1,0,0.833333333,1,1,0.916666667,1.141471369
Japan,1998,JPN,East Asia & Pacific,High income,31902.7671,10.37044803,-1.128756136,1.076511466,-1.397054141,0.835962164,110.3735596,10.349961,-10.15973611,40.19861378,-8.902283847,98.61369,0.661974191,0.6597,3,3,2,2,2,NA,0,0,0,0,0,7,7,0.33,1,1,1,1,0,97.98,0,0,1,100,0,0,4.8,3,0,0,1,3,0.9395973,19.68888,68.71885128,16.21360103,1.494110038,4.099999905,9.338211446,NA,1,0,1,46,1,0,0.833333333,1,1,0.916666667,1.148705998
Japan,1999,JPN,East Asia & Pacific,High income,36026.55608,10.49201161,-0.251998457,-1.128756136,-0.433936441,-1.397054141,122.726367,12.3528074,-6.80879004,37.11150875,-5.531684871,98.2179,-0.341296928,0.6641,3,3,2,2,3,NA,0,0,0,0,0,7,7,0.33,1,1,1,1,0,94.45,1.05,0,1,96.2,3.8,0,4.6,3,0,0,1,3,0.9395973,18.75639,68.48270527,16.72323698,1.753772038,4.699999809,9.858582794,NA,1,0,1,47,1,0,0.833333333,1,1,0.916666667,1.142096061
Japan,2000,JPN,East Asia & Pacific,High income,38532.04088,10.5592454,2.779542545,-0.251998457,2.607761186,-0.433936441,132.2680252,9.5416582,-7.353552076,37.51583024,-6.079178897,101.2092,-0.676578684,0.6867,3,3,2,2,4,NA,0,0,0,1,0,7,7,0.33,1,1,1,1,0,89.15,4.35,0,1,86.35,13.65,0,7.3,3,0,0,1,3,1,20.30605,68.05540236,17.36523644,1.765366274,4.699999809,10.03808889,NA,1,0,1,48,1,0,0.833333333,1,1,0.916666667,1.106691436
Japan,2001,JPN,East Asia & Pacific,High income,33846.46564,10.42958986,0.406249445,2.779542545,0.164609225,2.607761186,137.7193335,5.4513083,-6.227626887,36.7572581,-5.258056806,100.3618,-0.740055504,0.6867,3,3,2,2,5,NA,0,0,0,0,0,7,7,0.33,1,1,1,1,0,80.67,5.18,0,1,88.5,11.5,0,7.3,3,0,0,1,3,1,20.25789,67.67092725,17.96592061,1.327430069,5,10.35858063,NA,1,0,1,49,1,0,0.833333333,1,1,0.916666667,1.069876365
Japan,2002,JPN,East Asia & Pacific,High income,32289.35054,10.38249275,0.118100784,0.406249445,-0.114430565,0.164609225,145.0899607,7.3706272,-7.412058695,36.96398182,-6.626553191,98.70678,-0.923494027,0.6867,3,3,2,2,6,NA,0,0,0,0,0,7,7,0.33,1,1,1,1,0,77.78,5.56,0,1,88.5,11.5,0,7.3,3,0,0,1,3,1,21.16393,67.25467886,18.54121709,1.251722232,5.400000095,10.92365576,NA,1,0,1,50,1,0,0.833333333,1,1,0.916666667,1.065961318
Japan,2003,JPN,East Asia & Pacific,High income,34808.39092,10.45761376,1.528242023,0.118100784,1.3112232,-0.114430565,152.7350268,7.6450661,-7.502801703,36.62567561,-6.843605986,99.29969,-0.256541816,0.6146,3,3,2,2,7,NA,0,0,0,1,0,7,7,0.33,1,1,1,1,0,77.78,5.56,0,1,88.24,11.76,0,7.1,3,0,0,1,3,1,22.0903,66.92106975,19.04967129,0.986402755,5.300000191,10.97734251,NA,1,0,1,51,1,0,0.833333333,1,1,0.916666667,1.067570386
Japan,2004,JPN,East Asia & Pacific,High income,37688.72234,10.53711619,2.204730325,1.528242023,2.170331694,1.3112232,157.0740913,4.3390645,-5.323788235,35.23104737,-4.860686552,100.5757,-0.008573388,0.6146,3,3,2,2,8,NA,1,0,0,0,0,7,7,0.33,1,1,1,1,0,82.15,5.56,0,1,87.56,12.44,0,7.1,3,0,0,1,3,1,24.46337,66.6293358,19.48201461,1.487416325,4.699999809,11.09930353,NA,1,0,1,52,1,0,0.833333333,1,1,0.916666667,1.069328116
Japan,2005,JPN,East Asia & Pacific,High income,37217.64873,10.52453836,1.662732005,2.204730325,1.653204953,2.170331694,156.690369,-0.3837223,-4.410007462,35.07103488,-4.269546903,100.6489,-0.282946069,0.5595,3,3,2,2,9,NA,1,0,0,1,0,7,7,0.33,1,1,1,1,0,94.44,5.56,0,1,87.95,12.05,0,9,3,0,0,1,3,1,27.21758,66.07444744,20.16232546,1.371733492,4.400000095,10.39627743,NA,1,0,1,53,1,0,0.833333333,1,1,0.916666667,1.250144459
Japan,2006,JPN,East Asia & Pacific,High income,35433.98896,10.47542678,1.42002553,1.662732005,1.35573127,1.653204953,154.5477412,-2.1426278,-2.970810984,34.56595025,-3.016381159,101.4031,0.249355116,0.5595,3,3,2,2,10,NA,1,0,0,0,0,7,7,0.33,1,1,1,1,0,92.97,5.56,0,1,90.47,9.53,0,9.4,3,0,0,1,3,1,31.08647,65.53259764,20.82178915,1.734220784,4.099999905,10.59095669,NA,1,0,1,54,1,0,0.833333333,1,1,0.916666667,1.378290419
Japan,2007,JPN,East Asia & Pacific,High income,35275.22843,10.47093625,1.654262434,1.42002553,1.537540226,1.35573127,154.3578963,-0.1898449,-2.756351795,34.56808246,-2.743618771,101.4256,0.060039454,NA,3,3,2,2,11,NA,1,0,0,0,0,7,7,0.33,1,1,1,1,0,86.96,5.56,0,1,90.47,9.53,0,9.4,3,0,0,1,3,1,33.80276,64.97170719,21.49470537,1.673940987,3.799999952,10.78959465,NA,1,0,1,55,1,0,0.833333333,1,1,0.916666667,1.24696602
Japan,2008,JPN,East Asia & Pacific,High income,39339.29757,10.57997924,-1.093498814,1.654262434,-1.141363282,1.537540226,159.1098206,4.7519243,-4.11944481,35.61846501,-3.793201589,100.5977,1.380078862,NA,3,3,2,2,12,NA,1,0,0,0,0,7,7,0.33,1,1,1,1,0,87.14,5.56,0,1,90.47,9.53,0,9.4,3,0,0,1,3,1,35.22832,64.45196253,22.09692072,1.485759125,4,11.24623299,30.4,1,0,1,56,1,0,0.833333333,1,1,0.916666667,1.344409351
Japan,2009,JPN,East Asia & Pacific,High income,40855.17564,10.61778879,-5.417080769,-1.093498814,-5.405301222,-1.141363282,176.965062,17.8552414,-9.776443812,40.22799949,-9.283778933,96.99878,-1.35283673,NA,3,3,2,2,13,NA,1,0,0,1,0,7,7,0.33,1,1,1,1,0,68.39,29.98,1.63,2,64.21,35.12,0.66,11.3,3,0,0,1,3,1,25.02484,63.9110658,22.74723551,1.341149077,5.099999905,12.6685133,NA,1,0,1,57,1,0,0.833333333,1,1,0.916666667,1.249631629
Japan,2010,JPN,East Asia & Pacific,High income,44507.67639,10.70341696,4.192267018,-5.417080769,4.173577263,-5.405301222,181.360157,4.395095,-9.146084572,39.27976493,-8.571411441,99.49701,-0.719979429,NA,3,3,2,2,1,NA,1,0,0,1,0,7,7,0.33,1,1,1,1,0,5.57,90.58,2.24,2,0.92,98.17,0.91,11.3,3,0,0,1,3,1,29.19017,63.82704577,23.02412207,1.16854967,5,12.81934643,NA,1,0,1,58,1,0,0.833333333,1,1,0.916666667,1.375491503
Japan,2011,JPN,East Asia & Pacific,High income,48167.99727,10.78245012,-0.115461941,4.192267018,0.069762808,4.173577263,196.8651031,15.5049461,-9.088019438,40.18889071,-8.340392972,100.2317,-0.267633601,NA,3,3,2,2,2,NA,1,0,0,0,0,7,7,0.33,1,1,1,1,0,5.56,87.21,0,1,0.93,99.07,0,10.8,3,0,0,1,3,1,31.20105,63.64838536,23.28030736,1.11704569,4.599999905,13.18819237,NA,1,0,1,59,1,0,0.833333333,1,1,0.916666667,1.345106842
Japan,2012,JPN,East Asia & Pacific,High income,48603.47665,10.79145034,1.495028543,-0.115461941,1.657317593,0.069762808,205.6997656,8.8346625,-8.302536058,40.17292808,-7.464322168,99.96242,-0.051939058,NA,3,3,2,2,3,NA,1,0,0,0,0,7,7,0.33,1,1,1,1,0,6.44,90.6,0,1,2.39,97.61,0,7.9,3,0,0,1,3,1,31.37659,62.87495589,24.14853155,0.848876726,4.300000191,13.19954491,NA,1,0,1,60,1,0,0.833333333,1,1,0.916666667,1.35267663
Japan,2013,JPN,East Asia & Pacific,High income,40454.44746,10.60793187,2.000489572,1.495028543,2.147531753,1.657317593,208.616442,2.9166764,-7.641767137,40.31262949,-6.980685665,99.68386,0.346440326,NA,3,3,2,2,1,NA,1,0,0,0,0,7,7,0.33,1,1,1,1,0,94.74,5.26,0,1,90.41,9.59,0,8.1,3,0,0,1,3,1,35.14229,62.06696099,25.05773853,0.708497305,4,13.09695816,NA,1,0,1,61,1,0,1,1,1,1,NA
Japan,2014,JPN,East Asia & Pacific,High income,38109.41211,10.54821657,0.335684441,2.000489572,0.507999337,2.147531753,214.6143016,5.9978596,-5.384895405,39.75752777,-4.860034495,101.416,2.761954083,NA,NA,NA,NA,2,2,NA,1,0,0,1,0,7,7,0.33,1,1,1,1,0,94.74,5.26,0,1,90.39,9.61,0,8.1,3,0,0,1,3,1,38.54026,#VALUE!,#VALUE!,0.551137531,3.599999905,12.78371716,NA,1,0,1,62,1,0,1,1,1,1,NA
Japan,2015,JPN,East Asia & Pacific,High income,34567.74568,10.45067632,1.074263457,0.335684441,1.461441948,0.507999337,219.2744055,4.6601039,-3.517043093,38.96582381,-3.120649974,100.1653,0.78951789,NA,NA,NA,NA,2,3,NA,1,0,0,0,0,7,7,0.33,1,1,1,1,0,94.79884643,5.201153569,0,1,89.19708029,10.80291971,0,9.5,3,0,0,1,3,1,NA,#VALUE!,#VALUE!,0.358458391,3.400000095,12.54641438,NA,1,0,1,63,1,0,1,1,1,1,NA
Lithuania,1992,LTU,Europe & Central Asia,High income,NA,#VALUE!,-21.2583236,1.074263457,NA,1.461441948,NA,NA,NA,NA,NA,NA,NA,0.6609,3,3,2,0,1,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,100,5,0,0,100,8.1,NA,0,1,1,1,NA,32.97166,66.1624777,11.41878817,NA,1.399999976,NA,NA,1,0,1,1,1,0,0.666666667,0.833333333,1,0.75,0.590606077
Lithuania,1993,LTU,Europe & Central Asia,High income,NA,#VALUE!,-16.22752542,-21.2583236,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6609,3,3,2,0,1,NA,1,0,NA,0,1,7,6.5,NA,1,1,NA,1,0,0,0,100,5,0,0,100,7.1,NA,0,1,1,1,NA,132.1223,65.98251378,11.73852127,NA,4.800000191,NA,NA,1,0,1,2,1,0,0.666666667,1,1,0.833333333,1.026819799
Lithuania,1994,LTU,Europe & Central Asia,High income,NA,#VALUE!,-9.765998456,-16.22752542,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6609,3,3,2,0,2,NA,1,0,NA,0,0,7,6.5,NA,1,1,NA,1,0,0,0,100,5,0,0,100,7.1,NA,0,1,1,1,NA,89.24235,65.92026687,12.03967516,NA,4.199999809,NA,NA,1,0,1,3,1,0,0.666666667,1,1,0.833333333,1.033150872
Lithuania,1995,LTU,Europe & Central Asia,High income,2168.796099,7.681927499,3.290107368,-9.765998456,NA,NA,11.5,NA,-1.5,34.6,-1.2,NA,NA,0.6609,3,3,2,0,3,NA,1,0,NA,0,0,7,6.5,NA,1,1,NA,1,0,0,0,100,5,0,0,100,7.1,NA,0,1,1,1,NA,84.91689,65.88583946,12.34060786,NA,6.800000191,8.1725488,NA,1,0,1,4,1,0,0.833333333,1,1,0.916666667,1.143499205
Lithuania,1996,LTU,Europe & Central Asia,High income,2328.153808,7.752830875,5.149974459,3.290107368,5.952506398,NA,13.9,2.4,-3.2,36.6,-2.4,NA,24.6964711,0.7171,3,3,2,0,4,NA,1,0,NA,1,0,7,6.5,NA,1,1,NA,1,0,7.31,1.69,90.44,4,8.02,1.55,90.44,7.1,NA,0,1,1,1,0.9395973,93.17435,65.8329076,12.66084518,NA,7.699999809,8.5808846,NA,1,0,1,5,1,0,0.833333333,1,1,0.916666667,1.149542718
Lithuania,1997,LTU,Europe & Central Asia,High income,2830.737533,7.948292569,8.29319156,5.149974459,9.095204007,5.952506398,15.4,1.5,-11.8,50.3,-11.1,NA,10.31604825,0.7159,3,3,2,0,5,NA,1,1,NA,0,0,7,7,NA,1,1,NA,1,0,76.47,17.65,0,1,83.82,16.18,0,17.5,NA,0,1,1,1,1,100.0094,65.79290669,12.99060192,NA,6.5,9.644722,NA,1,0,1,6,1,0,0.833333333,1,1,0.916666667,1.070419022
Lithuania,1998,LTU,Europe & Central Asia,High income,3166.895648,8.060507096,7.467208125,8.29319156,8.248533939,9.095204007,16.5,1.1,-3,41.2,-1.9,NA,5.369294717,0.7159,3,3,2,0,NA,NA,0,0,NA,0,1,7,7,NA,1,1,NA,1,0,68.9,14.31,0,1,83.82,16.18,0,17.5,NA,0,1,1,1,1,89.65181,65.81838672,13.32733215,NA,13.19999981,10.8393053,NA,1,0,1,7,1,0,0.833333333,1,1,0.916666667,1.065366044
Lithuania,1999,LTU,Europe & Central Asia,High income,3113.546428,8.043517686,-1.134638756,7.467208125,-0.430709617,8.248533939,22.7,6.2,-2.8,40.8,-1.3,NA,1.443468356,0.7159,3,3,2,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,0,59.47,13.93,0,1,83.82,16.18,0,17.5,NA,0,1,1,1,1,74.81267,65.95329436,13.61372794,NA,14.60000038,12.203117,NA,1,0,1,8,1,0,0.833333333,1,1,0.916666667,1.066573299
Lithuania,2000,LTU,Europe & Central Asia,High income,3297.354701,8.10087582,3.831656049,-1.134638756,4.564578544,-0.430709617,23.5,0.8,-3.2,39.4,-1.5,NA,1.094183116,0.7595,3,3,2,0,NA,NA,0,0,NA,1,0,7,7,NA,1,1,NA,1,0,50,19.44,0,1,78.45,21.55,0,10.6,NA,0,1,1,1,1,83.27429,66.22211745,13.82043149,NA,16.39999962,11.4820417,NA,1,0,1,9,1,0,0.833333333,1,1,0.916666667,0.926826233
Lithuania,2001,LTU,Europe & Central Asia,High income,3530.147337,8.169094888,6.524433877,3.831656049,7.405827885,4.564578544,22.9,-0.6,-3.5,37.1,-2,NA,1.549494067,0.7595,3,3,2,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,0,25.34,42.86,14.09,2,27.39,41.5,31.11,10.6,NA,0,1,1,1,1,93.55018,66.47181358,14.19073879,8.15,17.39999962,11.2857638,NA,1,0,1,10,1,0,0.833333333,1,1,0.916666667,1.146574813
Lithuania,2002,LTU,Europe & Central Asia,High income,4146.987928,8.330137549,6.760712626,6.524433877,7.621237453,7.405827885,22.1,-0.8,-1.9,35.1,-0.6,NA,0.33575897,0.7595,3,3,2,0,NA,NA,0,0,NA,0,1,7,7,NA,1,1,NA,1,0,0,42.86,28.57,3,0,36.92,63.08,10.6,NA,0,1,1,1,1,100.3599,66.69472302,14.70478381,6.06,13.80000019,9.9892976,NA,1,0,1,11,1,0,0.833333333,1,1,0.916666667,1.140558052
Lithuania,2003,LTU,Europe & Central Asia,High income,5505.535669,8.61350935,10.53859751,6.760712626,11.44010186,7.621237453,20.4,-1.7,-1.3,33.6,-0.1,NA,-1.076549421,0.7595,3,3,2,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,0,0,36.97,34.46,3,0,36.92,63.08,10.6,NA,0,1,1,1,1,98.12595,66.90279661,15.17236129,5.32,12.39999962,9.7738966,NA,1,0,1,12,1,0,0.833333333,1,1,0.916666667,1.251906198
Lithuania,2004,LTU,Europe & Central Asia,High income,6706.966998,8.810902116,6.55007974,10.53859751,7.753374949,11.44010186,18.7,-1.7,-1.4,34,-0.5,NA,1.1544759,0.8172,3,3,2,0,1,NA,0,NA,NA,1,1,7,7,NA,1,1,NA,1,1,0,34.66,42.54,3,0,35.78,64.22,22,NA,0,1,1,1,1,101.815,67.01552821,15.62391178,4.5,10.89999962,9.7499578,NA,1,0,1,13,1,0,0.833333333,0.833333333,1,0.833333333,0.951606782
Lithuania,2005,LTU,Europe & Central Asia,High income,7863.162009,8.969944096,7.727387384,6.55007974,9.496003072,7.753374949,17.6,-1.1,-0.3,34.1,0.5,NA,2.67176022,0.8172,3,3,2,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,1,0,14.29,85.71,4,0,13.73,86.27,22,NA,0,1,1,1,1,115.0161,67.10934537,16.05811889,3.7,8.300000191,9.3217664,NA,1,0,1,14,1,0,1,1,1,1,1.282030737
Lithuania,2006,LTU,Europe & Central Asia,High income,9240.642548,9.131366702,7.40645052,7.727387384,9.13481652,9.496003072,17.2,-0.4,-0.3,34.3,0.4,NA,3.756723017,0.8172,3,3,2,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,1,6.54,6.22,87.24,4,12.51,7.45,80.04,24.8,NA,0,1,1,1,1,121.5943,67.23628479,16.46855724,4.08,5.800000191,9.1717824,NA,1,0,1,15,1,0,1,1,1,1,1.180095758
Lithuania,2007,LTU,Europe & Central Asia,High income,12297.91535,9.417185043,11.0869628,7.40645052,12.41447913,9.13481652,15.9,-1.3,-0.8,35.3,-0.1,NA,5.818149316,NA,3,3,2,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,1,14.29,0,85.71,4,27.35,0,72.65,22.7,NA,0,1,1,1,1,113.9131,67.42338199,16.82009352,4.55,4.300000191,9.6592846,NA,1,0,1,16,1,0,1,1,1,1,1.281274236
Lithuania,2008,LTU,Europe & Central Asia,High income,14961.56818,9.613240071,2.628082357,11.0869628,3.689037016,12.41447913,14.6,-1.3,-3.1,38.1,-2.4,NA,11.09152141,NA,3,3,2,0,NA,NA,0,0,NA,1,0,7,7,NA,1,1,NA,1,1,14.52,10.79,74.69,4,23.97,13.08,62.95,17.7,NA,0,1,1,1,0.9395973,125.8494,67.59251211,17.09830125,5.61,5.800000191,11.4889217,NA,1,0,1,17,1,0,1,1,1,1,1.237001038
Lithuania,2009,LTU,Europe & Central Asia,High income,11837.39103,9.379018532,-14.81417295,2.628082357,-13.86303536,3.689037016,28,13.4,-9.1,44.9,-7.9,NA,4.161479391,NA,3,3,2,0,NA,NA,0,0,NA,0,1,7,7,NA,1,1,NA,1,1,96.75,0,0,1,100,0,0,19.1,NA,0,1,1,1,0.8791946,105.5586,67.6822999,17.27274164,14,13.80000019,16.1677709,NA,1,0,1,18,1,0,1,1,1,1,1.281015278
Lithuania,2010,LTU,Europe & Central Asia,High income,11984.86857,9.391400181,1.639826991,-14.81417295,3.793652566,-13.86303536,36.2,8.2,-6.9,42.3,-5.1,NA,1.190628251,NA,3,3,2,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,1,93.33,0,0,1,100,0,0,19.1,NA,0,1,1,1,0.8187919,132.5618,67.47704437,17.59937752,5.57,17.79999924,14.3036557,NA,1,0,1,19,1,0,1,1,1,1,1.181921016
Lithuania,2011,LTU,Europe & Central Asia,High income,14357.73523,9.572044116,6.049345539,1.639826991,8.465325784,3.793652566,37.2,1,-8.9,42.5,-7.1,NA,4.124027411,NA,3,3,2,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,1,93.33,0,0,1,100,0,0,19.1,NA,0,1,1,1,0.7583891,152.6009,67.18871775,17.97550956,5.16,15.39999962,12.480192,NA,1,0,1,20,1,0,1,1,1,1,1.259204946
Lithuania,2012,LTU,Europe & Central Asia,High income,14341.18163,9.570890512,3.834923284,6.049345539,5.228863385,8.465325784,39.8,2.6,-3.1,36.1,-1.1,NA,3.164047279,NA,3,3,2,0,NA,NA,0,0,NA,1,0,7,7,NA,1,1,NA,1,1,88.96,0.36,4.37,2,95.24,0.52,4.24,24.5,NA,0,1,1,1,0.6979864,162.453,67.09649672,18.16625778,4.83,13.39999962,11.9599079,NA,1,0,1,21,1,0,1,1,1,1,1.259873702
Lithuania,2013,LTU,Europe & Central Asia,High income,15693.78673,9.661020163,3.506819328,3.834923284,4.551312008,5.228863385,38.7,-1.1,-2.6,35.6,-0.8,NA,1.164186337,NA,3,3,2,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,1,13.33,6.67,80,4,12.94,9.45,77.61,24.1,NA,0,1,1,1,0.6979864,166.8628,67.00796906,18.3409688,3.83,11.80000019,11.1889001,NA,1,0,1,22,1,0,1,1,1,1,NA
Lithuania,2014,LTU,Europe & Central Asia,High income,16545.12267,9.713846635,3.495003337,3.506819328,4.431668573,4.551312008,40.5,1.8,-0.7,34.8,0.9,NA,0.242271444,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,1,7,7,NA,1,1,NA,1,1,13.33,4.88,81.79,4,13.56,6.91,79.53,24.1,NA,0,1,1,1,0.6979864,160.5141,66.82870852,18.5831597,2.79,10.69999981,10.6655644,NA,1,0,1,23,1,0,1,1,1,1,NA
Lithuania,2015,LTU,Europe & Central Asia,High income,14289.12057,9.567253727,1.778577761,3.495003337,2.999073124,4.431668573,42.7,2.2,-0.2,35.1,1.3,NA,-0.677051466,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0,7,7,NA,1,1,NA,1,1,13.33333333,0,86.66666667,4,15.24822695,0,84.75177305,23.4,NA,0,1,1,1,0.7583891,NA,66.52478046,18.85845,1.38,9.100000381,10.6528442,NA,1,0,1,24,1,0,1,1,1,1,NA
Luxembourg,1975,LUX,Europe & Central Asia,High income,9008.02789,9.105871447,-6.571370933,NA,-7.586475293,NA,NA,NA,NA,NA,NA,NA,10.71767487,0.7532,3,3,2,2,7,NA,0,0,NA,0,0,7,7,0.26,1,0,NA,1,1,50,0,50,3,45.14,0,54.86,5.1,2,0,0,2,1,NA,171.64,66.99010735,13.02521243,6.73,0.200000003,19.42542,NA,1,0,1,30,1,0,1,0.833333333,1,0.916666667,1.355874072
Luxembourg,1976,LUX,Europe & Central Asia,High income,9825.238266,9.192709687,2.534331931,-6.571370933,2.028099749,-7.586475293,NA,NA,NA,NA,NA,NA,9.797338418,0.7532,3,3,2,2,8,NA,0,0,NA,0,0,7,7,0.26,1,0,NA,1,1,50,0,50,3,45.14,0,54.86,5.1,2,0,0,2,1,NA,162.0525,67.32108292,13.10394784,7.23,0.300000012,20.24949,NA,1,0,1,31,1,0,1,0.833333333,1,0.916666667,1.354769674
Luxembourg,1977,LUX,Europe & Central Asia,High income,10855.98186,9.292471531,1.569776537,2.534331931,1.393540341,2.028099749,NA,NA,NA,NA,NA,NA,6.705497612,0.7532,3,3,2,2,9,NA,0,0,NA,0,0,7,7,0.26,1,0,NA,1,1,50,0,50,3,45.14,0,54.86,5.1,2,0,0,2,1,NA,161.1976,67.57528072,13.26555222,7.04,0.5,22.03296,NA,1,0,1,32,1,0,1,1,1,1,1.658885708
Luxembourg,1978,LUX,Europe & Central Asia,High income,13493.85258,9.509989496,4.074971418,1.569776537,3.888388029,1.393540341,NA,NA,NA,NA,NA,NA,3.09465783,0.7532,3,3,2,2,10,NA,0,0,NA,0,0,7,7,0.26,1,0,NA,1,1,50,0,50,3,45.14,0,54.86,5.1,2,0,0,2,1,NA,157.7206,67.80228363,13.46299963,6.63,1.200000048,21.90973,NA,1,0,1,33,1,0,1,1,1,1,1.661684444
Luxembourg,1979,LUX,Europe & Central Asia,High income,15740.2875,9.663978787,2.345608743,4.074971418,2.10614352,3.888388029,NA,NA,NA,NA,NA,NA,4.546523346,0.711,3,3,2,2,11,NA,0,0,NA,1,0,7,7,0.26,1,0,NA,1,1,52.59,20.7,26.71,2,42.01,28.68,29.31,13.6,2,0,0,2,1,NA,168.9384,67.65787782,13.5968914,6.78,2.400000095,22.00745,NA,1,0,1,34,1,0,1,1,1,1,1.66066144
Luxembourg,1980,LUX,Europe & Central Asia,High income,17113.84225,9.747642903,0.840882927,2.345608743,0.482546296,2.10614352,NA,NA,NA,NA,NA,NA,6.299902003,0.711,3,3,2,2,1,NA,0,0,NA,0,0,7,7,0.26,1,0,NA,1,1,55.56,44.44,0,1,38.43,61.57,0,13.6,2,0,0,2,1,NA,168.6122,67.5875324,13.64575113,7.44,2.400000095,22.75275,NA,1,0,1,35,1,0,1,1,1,1,1.668523948
Luxembourg,1981,LUX,Europe & Central Asia,High income,14324.89197,9.569754,-0.550950514,0.840882927,-0.84366745,0.482546296,NA,NA,NA,NA,NA,NA,8.07295012,0.711,3,3,2,2,2,NA,0,0,NA,0,0,7,7,0.26,1,0,NA,1,1,55.56,44.44,0,1,38.43,61.57,0,13.6,2,0,0,2,1,NA,166.9823,67.98302314,13.58313378,8.68,2.400000095,23.89354,NA,1,0,1,36,1,0,NA,NA,NA,NA,1.665778368
Luxembourg,1982,LUX,Europe & Central Asia,High income,13034.81166,9.475378877,1.131296999,-0.550950514,1.048294302,-0.84366745,NA,NA,NA,NA,NA,NA,9.357050213,0.711,3,3,2,2,3,NA,0,0,NA,0,0,7,7,0.26,1,0,NA,1,1,55.56,44.44,0,1,38.43,61.57,0,13.6,2,0,0,2,1,NA,170.3572,68.40982063,13.46775226,10.35,2.400000095,23.31944,NA,1,0,1,37,1,0,1,1,1,1,1.663164108
Luxembourg,1983,LUX,Europe & Central Asia,High income,12810.21883,9.457998477,2.989076791,1.131296999,2.961753967,1.048294302,NA,NA,NA,NA,NA,NA,8.66927105,0.711,3,3,2,2,4,NA,0,0,NA,0,0,7,7,0.26,1,0,NA,1,1,55.56,44.44,0,1,38.43,61.57,0,13.6,2,0,0,2,1,NA,171.0809,68.88945238,13.33508358,9.84,3.400000095,22.67307,NA,1,0,1,38,1,0,1,1,1,1,1.557408186
Luxembourg,1984,LUX,Europe & Central Asia,High income,12554.41718,9.437827849,6.186939275,2.989076791,6.077850169,2.961753967,NA,NA,NA,NA,NA,NA,6.435855796,0.6899,3,3,2,2,5,NA,0,0,NA,1,0,7,7,0.26,1,0,NA,1,1,30.51,49.45,20.04,2,21.1,58.33,20.57,11.7,2,0,0,2,1,NA,190.3336,69.3080318,13.23122,10.26,3,22.12056,NA,1,0,1,39,1,0,1,1,1,1,1.553703592
