iso,country,cown,region,year,gdppccurr,gdpgr,gdppcgr,inflation,imf_debt,wb_debt,imf_balance,oecd_balance,income_group,lending_category
MEX,Mexico,70,Latin America & Caribbean,1966,528.9433375,6.096139304,2.895583149,5.080854381,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1967,559.908945,5.854924878,2.688473044,3.082883542,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1968,600.5567266,9.423278818,6.146429541,1.048818409,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1969,644.8533769,3.418620026,0.281691629,7.074311726,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1970,683.1021901,6.502484033,3.214305725,2.632475361,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1971,729.74332,3.762467686,0.500279394,6.296063481,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1972,814.3407663,8.228807312,4.79645273,6.485252671,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1973,964.9220948,7.861119861,4.467077034,13.42443674,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1974,1218.120581,5.77682723,2.540938335,23.11210095,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1975,1445.712432,5.74448505,2.645051681,15.62549816,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1976,1421.56765,4.417444135,1.497259466,19.35538224,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1977,1271.655281,3.390639707,0.623544428,30.46378513,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1978,1552.365938,8.956942328,6.16270635,16.0056475,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1979,1987.017317,9.698170138,6.99223549,19.63418223,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1980,2802.110517,9.233251984,6.632881243,33.40909959,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1981,3522.683309,8.772600561,6.273123627,26.00945817,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1982,2392.765705,-0.62790261,-2.831994643,60.92232761,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1983,2006.385943,-4.196296574,-6.254512818,90.47054918,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1984,2317.639947,3.610180912,1.444396773,59.09347808,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1985,2384.584027,2.59338414,0.497901591,56.74071262,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1986,1639.850882,-3.753919881,-5.672422365,73.61946507,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1987,1742.339898,1.855746992,-0.129323482,139.6587585,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1988,2231.183287,1.245438058,-0.704463626,112.7056062,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1989,2664.069946,4.198293258,2.189005739,26.52824948,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1990,3077.745071,5.068306313,3.025007972,28.13049291,NA,46.36840598,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1991,3611.444014,4.222250716,2.171072263,23.25061944,NA,38.05888472,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1992,4093.393831,3.628658713,1.579147466,14.41103367,NA,28.11209111,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1993,5562.475854,4.061425854,2.025986502,34.08150607,NA,20.24467015,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1994,5710.055487,4.727354829,2.744271033,8.232957108,NA,28.18283504,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1995,3655.597592,-5.75868238,-7.458645192,31.58003385,NA,33.99552444,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1996,4153.147901,5.874766683,4.05809253,29.24924675,NA,26.02544388,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1997,4939.823744,6.962888801,5.209943749,17.79880479,NA,21.50245793,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1998,5079.972214,4.701842416,3.070504312,15.11413445,NA,23.32884209,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,1999,5777.231681,2.667013147,1.15299257,17.65210014,NA,21.21942888,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2000,6720.902113,5.296473838,3.82747979,10.81753925,NA,19.74615448,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2001,7031.378864,-0.60549239,-1.904876036,5.37321381,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2002,7106.082019,0.131917169,-1.104470439,5.622514963,NA,NA,NA,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2003,6751.998987,1.422671242,0.189124733,5.965747492,NA,NA,NA,0.356900733,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2004,7199.059665,4.295714251,2.97477887,8.310706663,NA,NA,NA,1.563001189,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2005,7986.798439,3.032573659,1.629979303,5.409046966,NA,NA,NA,1.537204091,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2006,8767.920258,4.944514348,3.400121739,6.182909313,38.4,NA,-1,0.742129165,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2007,9330.341687,3.204123017,1.594765286,5.022810997,37.8,NA,-1.2,0.151237802,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2008,9689.052887,1.40029037,-0.228246778,6.001252742,43.1,NA,-1.1,-0.163942809,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2009,7748.123301,-4.700338863,-6.22128479,3.53693541,43.7,NA,-4.9,-0.589805515,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2010,8959.581416,5.11019849,3.485228713,4.485158143,42,NA,-3.9,-0.581602726,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2011,9834.472689,4.044613879,2.497289231,5.287868619,42.9,NA,-3.4,-0.077098579,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2012,9820.532572,4.018173869,2.521721953,3.252454327,42.7,NA,-3.7,-0.1255565,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2013,10298.86766,1.360077144,-0.0524775,1.758811772,45.9,NA,-3.7,0.217828694,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2014,10452.78353,2.270073513,0.882314812,4.706875288,48.9,NA,-4.5,-0.611474906,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2015,9152.872306,2.649707412,1.28854374,3.072102302,52.9,NA,-4,-0.867126283,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2016,8208.555984,2.285861324,0.963003324,4.609582602,56.8,NA,-2.8,NA,Upper middle income,IBRD
MEX,Mexico,70,Latin America & Caribbean,2017,NA,NA,NA,NA,54.2,NA,-1.1,NA,Upper middle income,IBRD
MHL,Marshall Islands,983,East Asia & Pacific,1960,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1961,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1962,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1963,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1964,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1965,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1966,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1967,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1968,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1969,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1970,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1971,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1972,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1973,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1974,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1975,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1976,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1977,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1978,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1979,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1980,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1981,972.6272223,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1982,1047.644764,4.831228371,0.311502144,7.3783911,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1983,1196.520692,15.50800362,10.33709047,3.510555428,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1984,1234.758349,3.866025881,-0.875430786,4.107122985,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1985,1144.679519,-6.257292643,-10.59068887,3.68577833,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1986,1392.622625,24.54249933,18.74658309,2.453880546,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1987,1494.152255,9.363753782,4.30717522,2.8601667,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1988,1604.248462,7.789046773,3.116712176,4.123251093,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1989,1588.990265,-1.691608812,-5.448931747,4.757027041,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1990,1659.182206,2.676246464,-0.545275583,4.989876957,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1991,1702.052604,0.087888749,-2.342300937,5.044280169,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1992,1844.201871,7.140800878,5.181463861,3.014004287,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1993,1987.31218,6.006245786,4.587124449,3.033727898,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1994,2136.846268,5.877715899,4.774452305,2.624672691,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1995,2356.757816,8.213227738,7.279897929,2.807151408,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1996,2156.728468,-10.30293333,-10.97652076,2.79593743,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1997,2056.200186,-6.445670906,-6.972334795,2.484409201,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1998,2093.444391,-2.844212465,-3.280173919,5.264159734,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,1999,2073.367384,-2.397154781,-2.685770887,1.774385002,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2000,2126.91386,5.890694312,5.728282158,-2.975265537,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2001,2206.697584,5.363361509,5.314902802,-1.484835488,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2002,2391.485486,2.615853563,2.665038661,5.560722753,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2003,2434.714867,0.17013309,0.250859654,1.552881956,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2004,2522.076276,0.118540225,0.199290286,3.382127174,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2005,2649.670541,2.915454115,2.953018107,2.0456691,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2006,2763.739007,1.436703373,1.391904337,2.873110351,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2007,2891.928956,3.653172192,3.535874742,1.064756649,NA,NA,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2008,2925.977632,-1.644874333,-1.797441747,3.029259957,NA,62.64241596,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2009,2917.001147,-1.63596768,-1.827732422,1.54926295,NA,64.46294363,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2010,3146.763948,6.453637685,6.240425822,1.540141288,NA,63.82454351,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2011,3297.558144,1.206520774,0.981155106,3.773857761,NA,53.00376312,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2012,3516.899911,3.457866763,3.220159039,3.324431122,NA,47.99353816,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2013,3614.130661,2.860079216,2.606791654,0.153869389,NA,41.37939464,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2014,3461.781164,-0.756942819,-0.953935541,-3.292860555,NA,50.30166889,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2015,3390.910292,-0.364546612,-0.545038809,-1.510430832,NA,48.5435339,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2016,3665.207477,1.910494988,1.77222273,6.206966284,NA,50.41017543,NA,NA,Upper middle income,IDA
MHL,Marshall Islands,983,East Asia & Pacific,2017,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
MKD,Macedonia,343,Europe & Central Asia,1960,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1961,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1962,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1963,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1964,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1965,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1966,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1967,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1968,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1969,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1970,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1971,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1972,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1973,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1974,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1975,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1976,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1977,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1978,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1979,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1980,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1981,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1982,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1983,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1984,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1985,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1986,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1987,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1988,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1989,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1990,2240.139214,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1991,2355.260215,-6.170767652,-6.033034216,93.73064688,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1992,1164.914921,-6.565198667,-6.347052779,1271.768698,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1993,1285.362426,-7.469271323,-7.253291607,442.1478935,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1994,1706.244683,-1.758166167,-1.642905574,151.889423,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1995,2243.474529,-1.114727719,-1.191961115,17.09130107,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1996,2222.813128,1.185103914,0.870223328,2.86479088,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1997,1868.030611,1.439981341,0.924765815,3.929714057,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1998,1774.822037,3.378735622,2.738648245,1.391203074,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,1999,1814.512523,4.339027922,3.70316821,2.738390185,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2000,1854.145956,4.549135778,4.013498584,13.78728948,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2001,1815.920091,-3.067245662,-3.447936625,4.718949129,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2002,1961.203736,1.494028679,1.192557539,0.943605604,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2003,2408.80011,2.222222222,1.998305921,1.652026285,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2004,2762.561701,4.674428357,4.49017097,-0.166365165,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2005,3037.754585,4.723377527,4.559451166,4.896611654,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2006,3325.613242,5.137025162,4.990618257,3.252624178,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2007,4036.140237,6.473486858,6.354252685,4.592552569,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2008,4793.292959,5.471711774,5.373758867,5.491483705,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2009,4543.890244,-0.358615842,-0.441205157,0.295078605,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2010,4542.904104,3.358760114,3.276601754,2.041273885,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2011,5064.041106,2.339892284,2.258707106,3.722166017,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2012,4698.689476,-0.456184412,-0.535520512,1.002999473,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2013,5211.4992,2.925265321,2.840822273,4.483285382,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2014,5469.217898,3.629641308,3.542048486,1.446460968,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2015,4834.136723,3.841623807,3.751081731,1.88709447,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2016,5237.14767,2.405918307,2.312527055,6.259109307,NA,NA,NA,NA,Upper middle income,IBRD
MKD,Macedonia,343,Europe & Central Asia,2017,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
MLI,Mali,432,Sub-Saharan Africa,1960,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1961,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1962,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1963,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1964,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1965,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1966,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1967,48.27986548,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1968,59.46752756,3.708410196,2.369437383,21.0864475,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1969,57.99180012,0.23099942,-1.146879023,3.589356089,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1970,60.47565,6.136954863,4.573493876,6.029744682,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1971,71.15470324,2.568996024,0.948721067,6.695440089,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1972,79.15748792,5.844016431,4.07185094,6.472314207,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1973,90.10019367,-1.455115802,-3.167770285,3.95723277,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1974,84.59764892,-1.528826102,-3.263126008,4.818047314,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1975,128.151032,11.62504914,9.663170636,22.98913825,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1976,142.3768854,13.62343853,11.65136589,10.94633765,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1977,156.402827,6.348647194,4.51668254,8.063946429,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1978,178.9854422,-1.463476332,-3.178436884,8.562151175,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1979,229.3402096,10.39567721,8.407514347,11.42124509,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1980,248.1889337,-4.325839869,-6.127923085,14.50165303,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1981,212.7326099,1.508804297,-0.514228866,10.80850735,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1982,180.5381889,-7.378433046,-9.301071994,13.15369969,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1983,172.0320335,1.820873772,-0.285894012,10.81740027,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1984,160.2528428,-0.287011156,-2.230085914,9.25199785,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1985,177.7599163,20.28663494,18.16374233,-3.482490329,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1986,232.8253037,2.692620881,1.101273067,-0.138300097,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1987,259.1339158,-0.139164289,-1.532826684,-1.906532422,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1988,265.140308,7.389721044,5.906745839,-4.252931555,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1989,262.5685977,4.177388109,2.56257253,3.415378476,NA,NA,NA,NA,Low income,IDA
MLI,Mali,432,Sub-Saharan Africa,1990,316.8165941,-2.502395103,-4.295170962,7.602112651,NA,NA,NA,NA,Low income,IDA
